graph,partitioner,num_partitions,replication_factor,counted_edges,num_replicas,edge_balance,vertex_balance,destination_balance,source_balance,num_vertices,num_edges,density,num_connected_triples,pearson_moment_degrees,pearson_median_degrees,pearson_mode_degrees,pearson_moment_degrees_in,pearson_median_degrees_in,pearson_mode_degrees_in,pearson_moment_degrees_out,pearson_median_degrees_out,pearson_mode_degrees_out,max_degree,max_degree_in,max_degree_out,mean_degree,mean_degree_in,mean_degree_out,pearson_moment_triangles,pearson_median_triangles,pearson_mode_triangles,num_triangles,max_triangles,mean_triangles,pearson_moment_lcc,pearson_median_lcc,pearson_mode_lcc,max_lcc,average_lcc,global_cc,num_edges_undirected_representation,average_lcc_triangle_based,max_lcc_triangle_based,synthetic,graph_type,origin,1dd,1ds,2d,2ps,crvc,dbh,hdrf,hep1,hep10,hep100,ne
out.wikipedia_link_war,hdrf,128,1.471225,38631841.0,3079934.0,1.535118,2.049208,2.022704,2.143524,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_war,2d,128,6.219136,38631841.0,13019444.0,1.354353,1.367496,1.222214,1.497117,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_war,dbh,64,3.594911,38631841.0,7525762.0,1.046101,1.021915,1.024069,1.026299,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_war,crvc,16,5.40758,38631841.0,11320493.0,1.037862,1.147869,1.011717,1.152039,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_war,hdrf,8,1.337014,38631841.0,2798970.0,1.000228,1.07136,1.082194,1.070767,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_war,hep1,4,1.12869,38631841.0,2362855.0,1.0,1.451576,1.330178,1.455406,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_war,2d,16,3.476936,38631841.0,7278789.0,1.219817,1.120828,1.06738,1.05518,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_war,hep100,8,1.004924,38631841.0,2103757.0,1.0,2.075932,2.167098,2.08068,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_war,hep100,128,1.042855,38631841.0,2183163.0,3.937756,4.085668,2.594885,4.133769,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_war,1ds,128,6.905106,38631841.0,14455487.0,1.020287,1.060412,1.070952,1.001173,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_war,2ps,64,1.432058,38631841.0,2997941.0,1.049999,4.220262,2.83421,4.2471,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_war,hdrf,16,1.375315,38631841.0,2879151.0,1.001332,1.264801,1.283025,1.263662,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_war,crvc,4,2.559191,38631841.0,5357535.0,1.037715,1.070945,1.017298,1.071818,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_war,hep100,16,1.009372,38631841.0,2113068.0,1.000001,2.205695,2.346898,2.214806,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_war,1dd,4,2.79314,38631841.0,5847296.0,1.215639,1.006723,1.000254,1.008664,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_war,hep10,8,1.110029,38631841.0,2323789.0,1.0,1.324131,1.347919,1.335272,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_war,dbh,128,5.066825,38631841.0,10607139.0,1.056534,1.030081,1.033009,1.035693,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_war,hep10,4,1.078229,38631841.0,2257218.0,1.0,1.369683,1.387125,1.367849,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_war,hep10,128,1.127203,38631841.0,2359743.0,1.000002,2.213502,1.415936,2.251506,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_war,1dd,64,8.932392,38631841.0,18699508.0,3.52493,4.240053,1.00451,4.485503,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_war,2ps,16,1.319151,38631841.0,2761575.0,1.05,2.996991,2.762208,2.996847,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_war,hep1,64,1.151875,38631841.0,2411391.0,1.000001,1.565689,1.285503,1.586829,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_war,dbh,4,1.364187,38631841.0,2855856.0,1.001347,1.00036,1.001278,1.00024,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_war,hep100,4,1.002401,38631841.0,2098475.0,1.0,1.712893,1.842714,1.713141,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_war,1dd,16,6.015602,38631841.0,12593357.0,1.472548,1.649499,1.002999,1.727853,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_war,1ds,16,2.832676,38631841.0,5930062.0,1.003543,1.018218,1.028435,1.000352,2093449.0,38631841.0,8.81497e-06,2.93947e+12,559.827,0.0480426,0.0213706,564.599,0.0312512,0.0110139,8.0994,0.393097,0.241916,1140084.0,1140083.0,5116.0,36.9074,18.4537,18.4537,44.1615,0.339241,0.113911,2.00857e+09,8702975.0,2878.37,0.348951,-0.493097,1.09233,1.0,0.331879,0.00204993,26049249.0,0.331879,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_yo,hep10,64,1.803951,1042846.0,74330.0,1.261471,7.743199,2.611437,8.233306,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_yo,2ps,64,2.144646,1042846.0,88368.0,1.049988,7.331523,2.491885,8.037811,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_yo,crvc,16,5.944957,1042846.0,244956.0,1.014593,1.058868,1.008174,1.074031,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_yo,crvc,64,14.25614,1042846.0,587410.0,1.018751,1.037994,1.022507,1.049345,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_yo,ne,8,1.15433,1042846.0,47563.0,1.001797,2.706474,2.181545,2.787469,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_yo,dbh,16,4.659038,1042846.0,191971.0,1.040813,1.01757,1.025188,1.020666,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_yo,1dd,8,3.411975,1042846.0,140587.0,1.087831,1.727272,1.008672,1.769104,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_yo,dbh,64,8.891127,1042846.0,366350.0,1.176289,1.120852,1.171737,1.168319,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_yo,hdrf,128,2.51012,1042846.0,103427.0,6.449673,2.273449,3.385467,2.506391,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_yo,ne,128,1.671173,1042846.0,68859.0,1.848848,27.433219,3.330662,30.009277,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_yo,hep1,4,1.39717,1042846.0,57569.0,1.000002,1.366152,1.318605,1.367937,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_yo,ne,64,1.469299,1042846.0,60541.0,1.039187,15.849623,3.349848,16.937513,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_yo,2d,32,3.223037,1042846.0,132802.0,3.04407,3.165494,2.769737,3.782027,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_yo,hep1,32,1.931317,1042846.0,79578.0,1.000002,2.442886,1.89551,2.62706,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_yo,2ps,16,1.578172,1042846.0,65027.0,1.049988,4.491427,2.152681,4.700572,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_yo,crvc,8,3.645471,1042846.0,150208.0,1.013519,1.097199,1.004745,1.118435,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_yo,dbh,4,1.950806,1042846.0,80381.0,1.010853,1.006855,1.011299,1.006612,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_yo,1ds,4,2.186171,1042846.0,90079.0,1.005027,1.006805,1.013183,1.000883,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_yo,1dd,16,5.509271,1042846.0,227004.0,1.196081,1.945975,1.018584,1.98638,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_yo,dbh,32,7.293539,1042846.0,300523.0,1.06441,1.023389,1.032826,1.041111,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_yo,crvc,128,19.697845,1042846.0,811630.0,1.026974,1.0538,1.046787,1.051348,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_yo,hdrf,16,1.98022,1042846.0,81593.0,2.917524,1.661319,1.314257,1.703237,41204.0,1042846.0,0.00061426,2.54616e+08,31.3899,1.05174,0.357791,84.8516,0.746848,0.25919,4.32427,1.18593,0.395309,14758.0,14757.0,834.0,50.6187,25.3093,25.3093,7.69637,0.596842,0.198947,3.82753e+07,141348.0,2786.76,0.899858,2.15525,0.718416,1.0,0.276399,0.450976,696410.0,0.276399,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
